q,node,k_subsets,mean_score,propagated_error,lower_bound,margin,successful_subsets,total_subsets,success_fraction,T1,T2,Prob meas0 prep1,Prob meas1 prep0,readout_length,id_error,single_qubit_gate_length,x_error,rz_error,sx_error,pauli_x_error,measure_error,operational
4,40,3,0.6123666666666666,0.0281281960159393,0.5594856581567006,-0.107181008509966,0,3,0.0,191.5747907433785,105.3656624252686,0.047607421875,0.0849609375,2584.0,0.000174896274237,36.0,0.000174896274237,0.0,0.000174896274237,0.000174896274237,0.0223388671875,Yes
4,41,9,0.7031666666666667,0.0150698117415555,0.6748354205925423,0.0081687539258756,3,9,0.3333333333333333,173.34020476715662,26.83601220475605,0.041015625,0.00146484375,2584.0,0.0007315131122318,36.0,0.0007315131122318,0.0,0.0007315131122318,0.0007315131122318,0.0089111328125,Yes
4,42,9,0.7338555555555556,0.0145672169147704,0.7064691877557872,0.0398025210891205,6,9,0.6666666666666666,262.29817387302666,81.42512172958172,0.01904296875,0.0068359375,2584.0,0.0003379873845543,36.0,0.0003379873845543,0.0,0.0003379873845543,0.0003379873845543,0.005126953125,Yes
4,43,13,0.7446615384615385,0.0119043887287805,0.7222812876514311,0.0556146209847644,11,13,0.8461538461538461,271.0368134911444,89.15339629291938,0.0244140625,0.021484375,2584.0,0.0002704449179487,36.0,0.0002704449179487,0.0,0.0002704449179487,0.0002704449179487,0.0069580078125,Yes
4,44,10,0.7815300000000001,0.0130658997011304,0.7569661085618749,0.0902994418952082,10,10,1.0,136.674920078842,147.24206762090273,0.03515625,0.004638671875,2584.0,0.0005456116571717,36.0,0.0005456116571717,0.0,0.0005456116571717,0.0005456116571717,0.0098876953125,Yes
4,45,13,0.7754,0.0115684608990982,0.7536512935096953,0.0869846268430286,11,13,0.8461538461538461,83.03080732922294,92.51957438767532,0.011474609375,0.00244140625,2584.0,0.0003465519205813,36.0,0.0003465519205813,0.0,0.0003465519205813,0.0003465519205813,0.0096435546875,Yes
4,46,10,0.77032,0.01328723108853,0.7453400055535635,0.0786733388868968,8,10,0.8,313.24482380011113,15.30944445787877,0.0263671875,0.00537109375,2584.0,0.0006117290631598,36.0,0.0006117290631598,0.0,0.0006117290631598,0.0006117290631598,0.012939453125,Yes
4,47,13,0.7608692307692307,0.0118092170150639,0.7386679027809105,0.0720012361142439,8,13,0.6153846153846154,179.54346702266542,107.89845504148296,0.093505859375,0.222900390625,2584.0,0.0006179302191584,36.0,0.0006179302191584,0.0,0.0006179302191584,0.0006179302191584,0.0374755859375,Yes
4,48,10,0.7368600000000001,0.0139141857109929,0.7107013308633334,0.0440346641966667,3,10,0.3,286.20706042685003,114.58660423242398,0.115234375,0.04736328125,2584.0,0.0030266544395435,36.0,0.0030266544395435,0.0,0.0030266544395435,0.0030266544395435,0.060791015625,Yes
4,49,13,0.7464461538461538,0.0120432128249868,0.7238049137351784,0.0571382470685117,5,13,0.3846153846153846,282.0235002630945,224.60403099546937,0.0732421875,0.007568359375,2584.0,0.000411338279797,36.0,0.000411338279797,0.0,0.000411338279797,0.000411338279797,0.0194091796875,Yes
4,50,10,0.73696,0.0138977429822255,0.7108322431934159,0.0441655765267492,3,10,0.3,206.64624839847204,185.8214703347045,0.033935546875,0.00634765625,2584.0,0.0002224360953657,36.0,0.0002224360953657,0.0,0.0002224360953657,0.0002224360953657,0.0145263671875,Yes
4,51,13,0.7201076923076924,0.0124300880906302,0.6967391266973075,0.0300724600306409,1,13,0.0769230769230769,191.97784949385291,250.26387644283477,0.10546875,0.039794921875,2584.0,0.0002501310636967,36.0,0.0002501310636967,0.0,0.0002501310636967,0.0002501310636967,0.119140625,Yes
4,52,10,0.7154,0.0142463325105094,0.6886168948802422,0.0219502282135756,0,10,0.0,160.9311951614889,193.31143587170897,0.0146484375,0.007568359375,2584.0,0.0005145457415579,36.0,0.0005145457415579,0.0,0.0005145457415579,0.0005145457415579,0.0164794921875,Yes
4,53,12,0.7165583333333333,0.0129925803345601,0.6921322823043602,0.0254656156376935,0,12,0.0,294.3108733239222,360.1548191488407,0.02001953125,0.02587890625,2584.0,0.0001439929506407,36.0,0.0001439929506407,0.0,0.0001439929506407,0.0001439929506407,0.0810546875,Yes
4,54,7,0.7388142857142858,0.0165558629481879,0.7076892633716924,0.0410225967050257,1,7,0.1428571428571428,231.0414717611648,295.44929073546143,0.007568359375,0.00244140625,2584.0,0.0001356143083153,36.0,0.0001356143083153,0.0,0.0001356143083153,0.0001356143083153,0.0054931640625,Yes
4,55,5,0.7616600000000001,0.0189954787252124,0.7259484999966007,0.059281833329934,2,5,0.4,234.2219881180673,85.10478206137012,0.021240234375,0.014404296875,2584.0,0.0002003240682402,36.0,0.0002003240682402,0.0,0.0002003240682402,0.0002003240682402,0.04345703125,Yes
4,56,10,0.6977999999999999,0.0140407490540925,0.671403391778306,0.0047367251116393,7,10,0.7,273.8288637113937,143.27984914757374,0.01318359375,0.00537109375,2584.0,0.0002634160398951,36.0,0.0002634160398951,0.0,0.0002634160398951,0.0002634160398951,0.018798828125,Yes
4,57,10,0.77363,0.0132172617814734,0.7487815478508298,0.0821148811841632,9,10,0.9,237.37759736665728,170.09010909794247,0.013671875,0.005126953125,2584.0,0.0002957223247631,36.0,0.0002957223247631,0.0,0.0002957223247631,0.0002957223247631,0.0482177734375,Yes
4,58,10,0.74985,0.0136540033323563,0.72418047373517,0.0575138070685034,3,10,0.3,233.8612226275754,235.151948266812,0.033203125,0.01904296875,2584.0,0.0002333923297492,36.0,0.0002333923297492,0.0,0.0002333923297492,0.0002333923297492,0.02587890625,Yes
4,59,4,0.7834750000000001,0.0205353732921999,0.7448684982106643,0.0782018315439976,3,4,0.75,129.71461386423218,169.1519192134506,0.017822265625,0.0048828125,2584.0,0.0002475943494293,36.0,0.0002475943494293,0.0,0.0002475943494293,0.0002475943494293,0.0274658203125,Yes
4,60,3,0.5951,0.0276615439032442,0.5430962974619007,-0.1235703692047659,0,3,0.0,214.4905399565074,187.21562213594973,0.094482421875,0.177490234375,2584.0,0.0004379235077064,36.0,0.0004379235077064,0.0,0.0004379235077064,0.0004379235077064,0.015380859375,Yes
4,61,9,0.5709,0.0161343522405525,0.5405674177877613,-0.1260992488789053,1,9,0.1111111111111111,303.06861148229217,68.76916816125468,0.025390625,0.005126953125,2584.0,0.0001631485868346,36.0,0.0001631485868346,0.0,0.0001631485868346,0.0001631485868346,0.0250244140625,Yes
4,62,9,0.5185777777777777,0.0166482828981486,0.4872790059292581,-0.1793876607374084,0,9,0.0,106.03407904868216,51.93575310216733,0.9560546875,0.007568359375,2584.0,0.0005788713738973,36.0,0.0005788713738973,0.0,0.0005788713738973,0.0005788713738973,0.0108642578125,Yes
4,63,13,0.6326461538461537,0.0128945791555068,0.6084043450338008,-0.0582623216328658,6,13,0.4615384615384615,226.0353454560652,191.0147731319157,0.03515625,0.02294921875,2584.0,0.0002522396674033,36.0,0.0002522396674033,0.0,0.0002522396674033,0.0002522396674033,0.3626708984375,Yes
4,64,10,0.6969399999999999,0.0140916030315929,0.6704477863006051,0.0037811196339384,7,10,0.7,272.94379002795773,87.74647845878293,0.017578125,0.0048828125,2584.0,0.0005334049584798,36.0,0.0005334049584798,0.0,0.0005334049584798,0.0005334049584798,0.01171875,Yes
4,65,13,0.7521230769230769,0.01183736647107,0.7298688279574652,0.0632021612907985,12,13,0.9230769230769232,241.0170378286494,65.86703781068778,0.0322265625,0.010009765625,2584.0,0.000361465598157,36.0,0.000361465598157,0.0,0.000361465598157,0.000361465598157,0.0159912109375,Yes
4,66,10,0.7758700000000001,0.0131837236393971,0.7510845995579334,0.0844179328912667,10,10,1.0,59.10656064587748,46.73795755762692,0.020751953125,0.003173828125,2584.0,0.000277615078832,36.0,0.000277615078832,0.0,0.000277615078832,0.000277615078832,0.0037841796875,Yes
4,67,13,0.7769,0.0115427118069363,0.7551997018029597,0.088533035136293,13,13,1.0,243.36149126479268,54.33077563330242,0.037353515625,0.045166015625,2584.0,0.0003975034189755,36.0,0.0003975034189755,0.0,0.0003975034189755,0.0003975034189755,0.02783203125,Yes
4,68,10,0.7806599999999999,0.0130820919580929,0.7560656671187852,0.0893990004521185,10,10,1.0,143.28165413419404,23.382857446603825,0.039794921875,0.001220703125,2584.0,0.0007710385252063,36.0,0.0007710385252063,0.0,0.0007710385252063,0.0007710385252063,0.02294921875,Yes
4,69,13,0.7861615384615385,0.0113686259077157,0.7647885217550329,0.0981218550883662,13,13,1.0,176.9431588349733,21.708863630061057,0.036376953125,0.017578125,2584.0,0.0002260357169437,36.0,0.0002260357169437,0.0,0.0002260357169437,0.0002260357169437,0.0245361328125,Yes
4,70,10,0.7851400000000001,0.0129777453357661,0.7607418387687598,0.0940751721020931,9,10,0.9,124.86725385904842,21.840673194848176,0.017333984375,0.0029296875,2584.0,0.0002760395404365,36.0,0.0002760395404365,0.0,0.0002760395404365,0.0002760395404365,0.0262451171875,Yes
4,71,13,0.7737153846153846,0.0115876179324791,0.7519306629023238,0.0852639962356571,9,13,0.6923076923076923,204.37258532019104,236.04181070463247,0.011962890625,0.0009765625,2584.0,0.0001814735656959,36.0,0.0001814735656959,0.0,0.0001814735656959,0.0001814735656959,0.0234375,Yes
4,72,10,0.77918,0.0131055399736141,0.7545415848496053,0.0878749181829386,9,10,0.9,156.51179223653764,10.180360924780992,0.026123046875,0.00146484375,2584.0,0.000364805705504,36.0,0.000364805705504,0.0,0.000364805705504,0.000364805705504,0.0360107421875,Yes
4,73,12,0.7807166666666666,0.0119407918963153,0.7582679779015937,0.0916013112349271,12,12,1.0,145.14653574007446,112.3536747947284,0.021484375,0.00634765625,2584.0,0.0003897023850593,36.0,0.0003897023850593,0.0,0.0003897023850593,0.0003897023850593,0.025390625,Yes
4,74,7,0.7836571428571428,0.0155558633869767,0.7544121196896265,0.0877454530229598,7,7,1.0,92.43087851035936,13.541565873321384,0.020751953125,0.014892578125,2584.0,0.0003056563114149,36.0,0.0003056563114149,0.0,0.0003056563114149,0.0003056563114149,0.0228271484375,Yes
4,75,5,0.79446,0.0180651710205023,0.7604974784814555,0.0938308118147889,5,5,1.0,357.453771319919,261.5568695381656,0.003662109375,0.002197265625,2584.0,0.0002327756821702,36.0,0.0002327756821702,0.0,0.0002327756821702,0.0002327756821702,0.0313720703125,Yes
4,76,8,0.584675,0.017034265650447,0.5526505805771595,-0.114016086089507,1,8,0.125,110.09121617020912,29.639875507394336,0.014892578125,0.008544921875,2584.0,0.0007395870732016,36.0,0.0007395870732016,0.0,0.0007395870732016,0.0007395870732016,0.0191650390625,Yes
4,77,10,0.7586799999999999,0.0134644180713464,0.7333668940258686,0.066700227359202,8,10,0.8,178.78242660873903,36.8985182530958,0.01416015625,0.003173828125,2584.0,0.0010145687579989,36.0,0.0010145687579989,0.0,0.0010145687579989,0.0010145687579989,0.0068359375,Yes
4,78,10,0.79157,0.0128431882723878,0.767424806047911,0.1007581393812443,10,10,1.0,158.61109208018073,165.77883287094338,0.00927734375,0.002685546875,2584.0,0.0003274930807345,36.0,0.0003274930807345,0.0,0.0003274930807345,0.0003274930807345,0.0123291015625,Yes
4,79,10,0.7735000000000001,0.0132347743463951,0.7486186242287771,0.0819519575621104,10,10,1.0,115.36959038788396,46.71865451446822,0.094970703125,0.060302734375,2584.0,0.0005167219152149,36.0,0.0005167219152149,0.0,0.0005167219152149,0.0005167219152149,0.081298828125,Yes
4,80,3,0.6091666666666666,0.0272994161516729,0.5578437643015215,-0.1088229023651451,1,3,0.3333333333333333,172.66667657036848,47.10432890705275,0.021728515625,0.004638671875,2584.0,0.0003025385830595,36.0,0.0003025385830595,0.0,0.0003025385830595,0.0003025385830595,0.015869140625,Yes
4,81,9,0.5756888888888888,0.0161307670135193,0.5453630469034725,-0.1213036197631941,1,9,0.1111111111111111,95.10611015120443,69.41087511921022,0.0302734375,0.03125,2584.0,0.001030157921741,36.0,0.001030157921741,0.0,0.001030157921741,0.001030157921741,0.0443115234375,Yes
4,82,9,0.5225777777777778,0.0166463461307931,0.4912826470518867,-0.1753840196147799,0,9,0.0,7.414657473463317,6.440762177221647,0.52392578125,0.052734375,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.3697509765625,Yes
4,83,13,0.6148846153846154,0.0131806184813268,0.5901050526397208,-0.0765616140269458,0,13,0.0,115.0516672428068,65.32543804730838,0.276611328125,0.05322265625,2584.0,0.0006230725975065,36.0,0.0006230725975065,0.0,0.0006230725975065,0.0006230725975065,0.1328125,Yes
4,84,10,0.6694199999999999,0.0145021269474515,0.642156001338791,-0.0245106653278756,2,10,0.2,179.1694543835581,45.12361347444808,0.01953125,0.002685546875,2584.0,0.000524974313889,36.0,0.000524974313889,0.0,0.000524974313889,0.000524974313889,0.0115966796875,Yes
4,85,13,0.7077076923076924,0.0124292258657287,0.6843407476801222,0.0176740810134555,5,13,0.3846153846153846,82.6285529255864,64.88679186584736,0.007568359375,0.00341796875,2584.0,0.0002332569559001,36.0,0.0002332569559001,0.0,0.0002332569559001,0.0002332569559001,0.0048828125,Yes
4,86,10,0.6784600000000001,0.0146503861382558,0.650917274060079,-0.0157493926065875,2,10,0.2,152.40946311056894,41.21141818960994,0.017578125,0.003173828125,2584.0,0.0004597708247109,36.0,0.0004597708247109,0.0,0.0004597708247109,0.0004597708247109,0.0196533203125,Yes
4,87,13,0.7136384615384616,0.0123445080858516,0.6904307863370605,0.0237641196703938,6,13,0.4615384615384615,221.2270709414399,187.87238521657824,0.0078125,0.00390625,2584.0,0.0003254714730285,36.0,0.0003254714730285,0.0,0.0003254714730285,0.0003254714730285,0.0086669921875,Yes
4,88,10,0.74661,0.0135659967197401,0.7211059261668886,0.0544392595002219,7,10,0.7,181.1713006574668,148.48695778374463,0.021484375,0.02197265625,2584.0,0.0001772341092078,36.0,0.0001772341092078,0.0,0.0001772341092078,0.0001772341092078,0.015869140625,Yes
4,89,13,0.7783307692307692,0.0114599348645876,0.7567860916853444,0.0901194250186777,12,13,0.9230769230769232,318.19841658247503,229.87469080029055,0.030517578125,0.001708984375,2584.0,0.0002219000109135,36.0,0.0002219000109135,0.0,0.0002219000109135,0.0002219000109135,0.016845703125,Yes
4,90,10,0.7873699999999999,0.0129382844689703,0.7630460251983356,0.096379358531669,10,10,1.0,67.27316280056026,60.161109623347954,0.057861328125,0.08447265625,2584.0,0.0005848377008672,36.0,0.0005848377008672,0.0,0.0005848377008672,0.0005848377008672,0.0843505859375,Yes
4,91,13,0.7918538461538461,0.0112582185890493,0.7706883952064334,0.1040217285397667,13,13,1.0,153.66032826146645,214.6650570703766,0.009033203125,0.00244140625,2584.0,0.0004008150659516,36.0,0.0004008150659516,0.0,0.0004008150659516,0.0004008150659516,0.009765625,Yes
4,92,10,0.7883799999999999,0.0129126321096823,0.764104251633797,0.0974375849671304,10,10,1.0,295.3781687722669,291.49381375856825,0.008056640625,0.000244140625,2584.0,0.0002899901806198,36.0,0.0002899901806198,0.0,0.0002899901806198,0.0002899901806198,0.009033203125,Yes
4,93,12,0.7814000000000001,0.0119263318031059,0.7589784962101608,0.0923118295434941,12,12,1.0,305.2366264413868,233.7361066734589,0.0078125,0.00244140625,2584.0,0.0002122861025047,36.0,0.0002122861025047,0.0,0.0002122861025047,0.0002122861025047,0.0125732421875,Yes
4,94,7,0.7769,0.0157299748303442,0.7473276473189527,0.0806609806522861,7,7,1.0,177.90114156859445,100.43543881090524,0.012939453125,0.0048828125,2584.0,7.72707329268876e-05,36.0,7.72707329268876e-05,0.0,7.72707329268876e-05,7.72707329268876e-05,0.00732421875,Yes
4,95,5,0.7767600000000001,0.0186185045586373,0.7417572114297619,0.0750905447630952,5,5,1.0,169.4979272464371,241.72440674857384,0.0205078125,0.001708984375,2584.0,0.0006304222887193,36.0,0.0006304222887193,0.0,0.0006304222887193,0.0006304222887193,0.0052490234375,Yes
4,96,10,0.6792299999999999,0.0143800715923113,0.6521954654064546,-0.014471201260212,3,10,0.3,164.7543444553998,44.55698691489968,0.05419921875,0.0478515625,2584.0,0.0006540588501748,36.0,0.0006540588501748,0.0,0.0006540588501748,0.0006540588501748,0.077880859375,Yes
4,97,10,0.7552199999999999,0.013391004443282,0.7300449116466297,0.063378244979963,7,10,0.7,253.84916850080083,48.48749940231116,0.01513671875,0.002685546875,2584.0,0.0002553680374402,36.0,0.0002553680374402,0.0,0.0002553680374402,0.0002553680374402,0.0225830078125,Yes
4,98,10,0.7703199999999999,0.0130833443736683,0.7457233125775033,0.0790566459108367,9,10,0.9,284.1419675394937,63.1641098875418,0.007568359375,0.0029296875,2584.0,0.0003772701927347,36.0,0.0003772701927347,0.0,0.0003772701927347,0.0003772701927347,0.0059814453125,Yes
4,99,4,0.7158000000000001,0.0219434420727468,0.674546328903236,0.0078796622365693,3,4,0.75,141.6645486138077,26.773608537684872,0.05224609375,0.0126953125,2584.0,0.0002196124557556,36.0,0.0002196124557556,0.0,0.0002196124557556,0.0002196124557556,0.0128173828125,Yes
4,100,3,0.7663333333333333,0.0244208303617128,0.7204221722533132,0.0537555055866465,3,3,1.0,124.37307825368546,89.65252617894099,0.015869140625,0.000732421875,2584.0,0.0005935348691787,36.0,0.0005935348691787,0.0,0.0005935348691787,0.0005935348691787,0.0076904296875,Yes
4,101,9,0.7677111111111112,0.01407117937093,0.7412572938937627,0.074590627227096,9,9,1.0,140.27995421704628,68.46920174845347,0.02001953125,0.009765625,2584.0,0.0004154524797259,36.0,0.0004154524797259,0.0,0.0004154524797259,0.0004154524797259,0.0103759765625,Yes
4,102,9,0.7704777777777778,0.0140054473969996,0.7441475366714185,0.0774808700047519,8,9,0.8888888888888888,96.13867868226605,14.934998291305504,0.067626953125,0.002685546875,2584.0,0.0003914234645976,36.0,0.0003914234645976,0.0,0.0003914234645976,0.0003914234645976,0.01708984375,Yes
4,103,13,0.7492,0.0118683887731656,0.7268874291064484,0.0602207624397818,9,13,0.6923076923076923,101.38928882632749,83.74484498809275,0.037841796875,0.001220703125,2584.0,0.0003913024154318,36.0,0.0003913024154318,0.0,0.0003913024154318,0.0003913024154318,0.0882568359375,Yes
4,104,10,0.7833100000000001,0.0130098592997772,0.7588514645164189,0.0921847978497523,9,10,0.9,310.80859281594167,241.35078603454917,0.008056640625,0.004150390625,2584.0,0.0001800826809739,36.0,0.0001800826809739,0.0,0.0001800826809739,0.0001800826809739,0.010009765625,Yes
4,105,13,0.7909538461538462,0.0112754172045248,0.7697560618093395,0.1030893951426729,13,13,1.0,133.86823986744906,94.40238918972568,0.018310546875,0.00390625,2584.0,0.0002402964247473,36.0,0.0002402964247473,0.0,0.0002402964247473,0.0002402964247473,0.0062255859375,Yes
4,106,10,0.79881,0.0126745512346591,0.7749818436788408,0.1083151770121741,10,10,1.0,182.11267379021984,120.50426561725384,0.011962890625,0.009033203125,2584.0,0.0003046843338538,36.0,0.0003046843338538,0.0,0.0003046843338538,0.0003046843338538,0.01904296875,Yes
4,107,13,0.7902692307692308,0.0112257314043286,0.769164855729093,0.1024981890624263,12,13,0.9230769230769232,257.64235505617967,252.3545216810217,0.044677734375,0.0029296875,2584.0,0.0003020465341911,36.0,0.0003020465341911,0.0,0.0003020465341911,0.0003020465341911,0.0072021484375,Yes
4,108,10,0.80006,0.0126466672289579,0.776284265609559,0.1096175989428923,10,10,1.0,116.37248423840656,110.8522975851019,0.024169921875,0.0068359375,2584.0,0.0008576841226847,36.0,0.0008576841226847,0.0,0.0008576841226847,0.0008576841226847,0.021240234375,Yes
4,109,13,0.7868999999999999,0.0113084580326816,0.7656400988985583,0.0989734322318917,12,13,0.9230769230769232,275.7657510379447,106.89039201787664,0.00927734375,0.0009765625,2584.0,0.0001256256875456,36.0,0.0001256256875456,0.0,0.0001256256875456,0.0001256256875456,0.0234375,Yes
4,110,10,0.76966,0.0130810316871414,0.7450676604281741,0.0784009937615074,9,10,0.9,273.34085526367306,290.1318083322329,0.0146484375,0.017333984375,2584.0,0.0004831452468001,36.0,0.0004831452468001,0.0,0.0004831452468001,0.0004831452468001,0.0238037109375,Yes
4,111,13,0.7133692307692309,0.0120492212913453,0.6907166947415015,0.0240500280748349,9,13,0.6923076923076923,191.9169588214872,132.6848714191198,0.038330078125,0.006103515625,2584.0,0.0002526284189563,36.0,0.0002526284189563,0.0,0.0002526284189563,0.0002526284189563,0.0201416015625,Yes
4,112,10,0.60119,0.0149380470945836,0.5731064714621827,-0.0935601952044838,3,10,0.3,326.3757835698191,176.79674278885156,0.01025390625,0.00244140625,2584.0,0.0004636722170171,36.0,0.0004636722170171,0.0,0.0004636722170171,0.0004636722170171,0.0115966796875,Yes
4,113,12,0.5141666666666667,0.0144218026015397,0.487053677775772,-0.1796129888908946,0,12,0.0,177.87628287120592,121.1111020107495,0.90185546875,0.0126953125,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.346435546875,Yes
4,114,7,0.5492714285714285,0.0184521500876494,0.5145813864066475,-0.1520852802600191,1,7,0.1428571428571428,227.9720821528672,262.087610776848,0.009033203125,0.001220703125,2584.0,0.0002114763158633,36.0,0.0002114763158633,0.0,0.0002114763158633,0.0002114763158633,0.0064697265625,Yes
4,115,5,0.6190800000000001,0.0209412072240355,0.5797105304188133,-0.0869561362478533,2,5,0.4,178.3918276883667,78.88292327561055,0.01416015625,0.01806640625,2584.0,0.0001239619874895,36.0,0.0001239619874895,0.0,0.0001239619874895,0.0001239619874895,0.0167236328125,Yes
4,116,8,0.76,0.0150960902430066,0.7316193503431475,0.0649526836764808,8,8,1.0,78.88510681359041,44.89244119830195,0.024169921875,0.01708984375,2584.0,0.0008776885172951,36.0,0.0008776885172951,0.0,0.0008776885172951,0.0008776885172951,0.0130615234375,Yes
4,117,10,0.7861,0.0129654538678751,0.7617249467283946,0.095058280061728,10,10,1.0,224.80295137380827,9.257876239278524,0.0146484375,0.005859375,2584.0,0.0004931113258198,36.0,0.0004931113258198,0.0,0.0004931113258198,0.0004931113258198,0.0145263671875,Yes
4,118,10,0.75234,0.0134935943321266,0.726972042655602,0.0603053759889353,7,10,0.7,181.9479362842026,67.6003710866343,0.01220703125,0.003173828125,2584.0,0.0002260600018816,36.0,0.0002260600018816,0.0,0.0002260600018816,0.0002260600018816,0.0391845703125,Yes
4,119,10,0.51486,0.0157946098400688,0.4851661335006705,-0.181500533165996,0,10,0.0,280.6499758912672,75.6274732378708,0.381103515625,0.0146484375,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.1768798828125,Yes
4,120,3,0.7630333333333333,0.0245488911268015,0.7168814180149465,0.0502147513482799,3,3,1.0,127.07879943176124,57.80697193608974,0.018798828125,0.002685546875,2584.0,0.0002464466636766,36.0,0.0002464466636766,0.0,0.0002464466636766,0.0002464466636766,0.009765625,Yes
4,121,9,0.7607888888888888,0.0142168533703167,0.7340612045526934,0.0673945378860267,9,9,1.0,130.1826770641601,177.81076966859047,0.048095703125,0.0068359375,2584.0,0.0005656407577128,36.0,0.0005656407577128,0.0,0.0005656407577128,0.0005656407577128,0.0469970703125,Yes
4,122,9,0.760188888888889,0.0142155549042085,0.7334636456689769,0.0667969790023103,8,9,0.8888888888888888,142.7931459840105,15.694238937458367,0.01123046875,0.00244140625,2584.0,0.0002875030697773,36.0,0.0002875030697773,0.0,0.0002875030697773,0.0002875030697773,0.0064697265625,Yes
4,123,13,0.7464846153846154,0.0119968643585675,0.7239305103905084,0.0572638437238417,9,13,0.6923076923076923,162.58405558693255,76.77139322014133,0.025146484375,0.00048828125,2584.0,0.0002148488872694,36.0,0.0002148488872694,0.0,0.0002148488872694,0.0002148488872694,0.09326171875,Yes
4,124,10,0.7742799999999999,0.0132032002938681,0.7494579834475278,0.0827913167808611,9,10,0.9,129.32608306290754,137.93734608659318,0.01123046875,0.00048828125,2584.0,0.000549830534186,36.0,0.000549830534186,0.0,0.000549830534186,0.000549830534186,0.007080078125,Yes
4,125,13,0.7838230769230768,0.0114161467452409,0.7623607210420239,0.0956940543753572,13,13,1.0,196.80962992346477,68.73930960349045,0.009765625,0.001220703125,2584.0,0.0005301749680699,36.0,0.0005301749680699,0.0,0.0005301749680699,0.0005301749680699,0.00634765625,Yes
4,126,10,0.7870199999999999,0.0129462470237516,0.7626810555953467,0.09601438892868,10,10,1.0,185.88978548862167,31.609423222359965,0.019775390625,0.002197265625,2584.0,0.0004412639281872,36.0,0.0004412639281872,0.0,0.0004412639281872,0.0004412639281872,0.0057373046875,Yes
4,127,13,0.7779461538461537,0.0114784809986122,0.7563666095687627,0.089699942902096,12,13,0.9230769230769232,228.3637412835176,22.52038077011836,0.025146484375,0.027587890625,2584.0,0.00025252475272,36.0,0.00025252475272,0.0,0.00025252475272,0.00025252475272,0.025146484375,Yes
4,128,10,0.74665,0.0136033695458147,0.7210756652538683,0.0544089985872017,7,10,0.7,345.23827651150776,298.7468723834292,0.011474609375,0.01025390625,2584.0,0.0003746609296558,36.0,0.0003746609296558,0.0,0.0003746609296558,0.0003746609296558,0.01171875,Yes
4,129,13,0.7140538461538462,0.0123808097115021,0.6907779238962222,0.0241112572295555,6,13,0.4615384615384615,285.25412587397824,263.5402050302193,0.01318359375,0.00244140625,2584.0,0.0002316894094288,36.0,0.0002316894094288,0.0,0.0002316894094288,0.0002316894094288,0.005859375,Yes
4,130,10,0.6487399999999999,0.0150950500496023,0.6203613059067474,-0.0463053607599192,0,10,0.0,322.9729925580698,16.288825214895343,0.53955078125,0.46142578125,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.49365234375,Yes
4,131,13,0.6979461538461538,0.0125224451976365,0.6744039568745971,0.0077372902079304,5,13,0.3846153846153846,279.98967618888986,146.61124067837443,0.013671875,0.003173828125,2584.0,0.0001873473006895,36.0,0.0001873473006895,0.0,0.0001873473006895,0.0001873473006895,0.071044921875,Yes
4,132,10,0.67378,0.0143916856552663,0.6467236309680993,-0.0199430356985673,4,10,0.4,324.89966353000324,81.8838593956078,0.009033203125,0.00146484375,2584.0,0.0001441820860904,36.0,0.0001441820860904,0.0,0.0001441820860904,0.0001441820860904,0.00537109375,Yes
4,133,12,0.6218166666666666,0.0135112027077943,0.5964156055760131,-0.0702510610906534,4,12,0.3333333333333333,160.23806964504487,152.7744221184696,0.018798828125,0.003173828125,2584.0,0.000295422372039,36.0,0.000295422372039,0.0,0.000295422372039,0.000295422372039,0.01025390625,Yes
4,134,7,0.6761428571428569,0.0169802545592802,0.64421997857141,-0.0224466880952566,4,7,0.5714285714285714,364.0814378029335,111.65375217646948,0.01220703125,0.001953125,2584.0,0.000107803377773,36.0,0.000107803377773,0.0,0.000107803377773,0.000107803377773,0.0052490234375,Yes
4,135,5,0.73624,0.0191447962642593,0.7002477830231925,0.0335811163565258,4,5,0.8,390.8951416026893,83.04563298869445,0.02880859375,0.04931640625,2584.0,0.0001213343681758,36.0,0.0001213343681758,0.0,0.0001213343681758,0.0001213343681758,0.036376953125,Yes
4,136,10,0.6975999999999999,0.0143924337761199,0.6705422245008943,0.0038755578342276,3,10,0.3,230.87302268285143,180.71575460659665,0.010498046875,0.00048828125,2584.0,0.0003785655236773,36.0,0.0003785655236773,0.0,0.0003785655236773,0.0003785655236773,0.0050048828125,Yes
4,137,10,0.78492,0.0129754869658136,0.7605260845042703,0.0938594178376036,9,10,0.9,196.36992435298976,96.62756248828038,0.0205078125,0.00341796875,2584.0,0.0005754653062167,36.0,0.0005754653062167,0.0,0.0005754653062167,0.0005754653062167,0.0072021484375,Yes
4,138,10,0.7434700000000001,0.0136501898521595,0.7178076430779401,0.0511409764112734,7,10,0.7,266.8084024695702,219.05714006071307,0.01708984375,0.0126953125,2584.0,0.0004023659421505,36.0,0.0004023659421505,0.0,0.0004023659421505,0.0004023659421505,0.0184326171875,Yes
